model,format,layer,position,mean_projection,retention_pct,baseline
Qwen2.5-3B-Instruct,json,9,delimiter,1.1986328125,17.93199167244969,6.684326171875
Qwen2.5-3B-Instruct,json,9,mean,0.8234130859375,12.318565323788304,6.684326171875
Qwen2.5-3B-Instruct,json,12,last,-3.6615234375,-39.297329908678044,9.317486572265626
Qwen2.5-3B-Instruct,json,12,first,-143.275,-1537.7000963593712,9.317486572265626
Qwen2.5-3B-Instruct,json,12,content,1.980224609375,21.252776636881073,9.317486572265626
Qwen2.5-3B-Instruct,json,12,delimiter,-14.77265625,-158.54765268964485,9.317486572265626
Qwen2.5-3B-Instruct,json,12,mean,-6.86796875,-73.71053015995918,9.317486572265626
Qwen2.5-3B-Instruct,json,15,last,-3.0578125,-29.626545808929972,10.32119140625
Qwen2.5-3B-Instruct,json,15,first,-195.15,-1890.770089602513,10.32119140625
Qwen2.5-3B-Instruct,json,15,content,2.21240234375,21.43553255305661,10.32119140625
Qwen2.5-3B-Instruct,json,15,delimiter,-19.7375,-191.23276783771254,10.32119140625
Qwen2.5-3B-Instruct,json,15,mean,-9.382421875,-90.90444606345032,10.32119140625
Qwen2.5-3B-Instruct,json,18,last,-3.3431640625,-30.406766780180956,10.994802856445313
Qwen2.5-3B-Instruct,json,18,first,-187.9,-1708.9892602289844,10.994802856445313
Qwen2.5-3B-Instruct,json,18,content,3.51171875,31.939806432649036,10.994802856445313
Qwen2.5-3B-Instruct,json,18,delimiter,-19.24375,-175.0258758729724,10.994802856445313
Qwen2.5-3B-Instruct,json,18,mean,-8.743359375,-79.5226571058936,10.994802856445313
Qwen2.5-3B-Instruct,json,21,last,-3.2435546875,-22.627498535282655,14.3345703125
Qwen2.5-3B-Instruct,json,21,first,-89.31875,-623.1002956685243,14.3345703125
Qwen2.5-3B-Instruct,json,21,content,5.3243896484375,37.14369899036693,14.3345703125
Qwen2.5-3B-Instruct,json,21,delimiter,-10.0734375,-70.27373182728599,14.3345703125
Qwen2.5-3B-Instruct,json,21,mean,-3.915625,-27.315956562614964,14.3345703125
Qwen2.5-3B-Instruct,json,24,last,-3.480078125,-21.568817334463137,16.134765625
Qwen2.5-3B-Instruct,json,24,first,4.255078125,26.372109914053986,16.134765625
Qwen2.5-3B-Instruct,json,24,content,7.0302734375,43.57220675463019,16.134765625
Qwen2.5-3B-Instruct,json,24,delimiter,-0.92958984375,-5.761409030383731,16.134765625
Qwen2.5-3B-Instruct,json,24,mean,1.114544677734375,6.907721522818061,16.134765625
Qwen2.5-3B-Instruct,json,27,last,-8.16171875,-78.48985725018784,10.3984375
Qwen2.5-3B-Instruct,json,27,first,-260.525,-2505.4244928625094,10.3984375
Qwen2.5-3B-Instruct,json,27,content,0.095703125,0.9203606311044327,10.3984375
Qwen2.5-3B-Instruct,json,27,delimiter,-28.8421875,-277.3703981968445,10.3984375
Qwen2.5-3B-Instruct,json,27,mean,-15.37265625,-147.83621337340347,10.3984375
Qwen2.5-3B-Instruct,json,30,last,-1.70029296875,-7.468173083522064,22.7671875
Qwen2.5-3B-Instruct,json,30,first,-146.3875,-642.9757737972685,22.7671875
Qwen2.5-3B-Instruct,json,30,content,5.97919921875,26.262353304508956,22.7671875
Qwen2.5-3B-Instruct,json,30,delimiter,-14.38515625,-63.18372108983598,22.7671875
Qwen2.5-3B-Instruct,json,30,mean,-5.8384765625,-25.644259144876813,22.7671875
Qwen2.5-3B-Instruct,json,33,last,16.1921875,26.932272987161493,60.121875
Qwen2.5-3B-Instruct,json,33,first,-2.651953125,-4.410962108217682,60.121875
Qwen2.5-3B-Instruct,json,33,content,19.932421875,33.15336036176516,60.121875
Qwen2.5-3B-Instruct,json,33,delimiter,5.910546875,9.830942356671343,60.121875
Qwen2.5-3B-Instruct,json,33,mean,9.66328125,16.07282083268361,60.121875
Qwen2.5-3B-Instruct,json,36,last,26.4984375,34.59608323133415,76.59375
Qwen2.5-3B-Instruct,json,36,first,7.1859375,9.38188494492044,76.59375
Qwen2.5-3B-Instruct,json,36,content,37.99375,49.604243166054665,76.59375
Qwen2.5-3B-Instruct,json,36,delimiter,7.87265625,10.278457772337822,76.59375
Qwen2.5-3B-Instruct,json,36,mean,17.4328125,22.760097919216644,76.59375
Qwen2.5-3B-Instruct,tool_call,0,last,0.0103912353515625,6.85317500251585,0.1516265869140625
Qwen2.5-3B-Instruct,tool_call,0,first,0.0083465576171875,5.50467948072859,0.1516265869140625
Qwen2.5-3B-Instruct,tool_call,0,content,0.018282699584960937,12.057713595652611,0.1516265869140625
Qwen2.5-3B-Instruct,tool_call,0,delimiter,-0.0002660870552062988,-0.1754883893529234,0.1516265869140625
Qwen2.5-3B-Instruct,tool_call,0,mean,0.00561056137084961,3.700249069135554,0.1516265869140625
Qwen2.5-3B-Instruct,tool_call,3,last,1.25634765625,27.124611921967983,4.6317626953125
Qwen2.5-3B-Instruct,tool_call,3,first,26.09375,563.3654337776794,4.6317626953125
Qwen2.5-3B-Instruct,tool_call,3,content,1.13441162109375,24.49200651496703,4.6317626953125
Qwen2.5-3B-Instruct,tool_call,3,delimiter,2.294921875,49.547483883890216,4.6317626953125
Qwen2.5-3B-Instruct,tool_call,3,mean,1.590625,34.34167734045974,4.6317626953125
Qwen2.5-3B-Instruct,tool_call,6,last,-0.4452392578125,-9.812224254815453,4.53759765625
Qwen2.5-3B-Instruct,tool_call,6,first,7.828125,172.5169482406112,4.53759765625
Qwen2.5-3B-Instruct,tool_call,6,content,0.798968505859375,17.607742386742707,4.53759765625
Qwen2.5-3B-Instruct,tool_call,6,delimiter,-0.027907943725585936,-0.615037864521683,4.53759765625
Qwen2.5-3B-Instruct,tool_call,6,mean,0.2971923828125,6.5495534273108795,4.53759765625
Qwen2.5-3B-Instruct,tool_call,9,last,-1.42216796875,-21.276160561013917,6.684326171875
Qwen2.5-3B-Instruct,tool_call,9,first,29.21875,437.12334270791484,6.684326171875
Qwen2.5-3B-Instruct,tool_call,9,content,2.101220703125,31.43504145512985,6.684326171875
Qwen2.5-3B-Instruct,tool_call,9,delimiter,1.66513671875,24.911063223638553,6.684326171875
Qwen2.5-3B-Instruct,tool_call,9,mean,1.589404296875,23.778078089046346,6.684326171875
Qwen2.5-3B-Instruct,tool_call,12,last,-3.45625,-37.09423108038441,9.317486572265626
Qwen2.5-3B-Instruct,tool_call,12,first,-126.25,-1354.9791461550906,9.317486572265626
Qwen2.5-3B-Instruct,tool_call,12,content,2.48564453125,26.677200036421354,9.317486572265626
Qwen2.5-3B-Instruct,tool_call,12,delimiter,-12.50546875,-134.21504450807262,9.317486572265626
Qwen2.5-3B-Instruct,tool_call,12,mean,-5.63828125,-60.51289912005748,9.317486572265626
Qwen2.5-3B-Instruct,tool_call,15,last,-2.0630859375,-19.988835167330564,10.32119140625
Qwen2.5-3B-Instruct,tool_call,15,first,-172.125,-1667.6853788000647,10.32119140625
Qwen2.5-3B-Instruct,tool_call,15,content,2.7322265625,26.472007493684302,10.32119140625
Qwen2.5-3B-Instruct,tool_call,15,delimiter,-16.9171875,-163.9073129653985,10.32119140625
Qwen2.5-3B-Instruct,tool_call,15,mean,-7.86953125,-76.24634540964527,10.32119140625
Qwen2.5-3B-Instruct,tool_call,18,last,-1.38271484375,-12.57607673192096,10.994802856445313
Qwen2.5-3B-Instruct,tool_call,18,first,-167.0,-1518.8994489528493,10.994802856445313
Qwen2.5-3B-Instruct,tool_call,18,content,3.8287109375,34.82291576747603,10.994802856445313
Qwen2.5-3B-Instruct,tool_call,18,delimiter,-16.3234375,-148.46503128003758,10.994802856445313
Qwen2.5-3B-Instruct,tool_call,18,mean,-7.266796875,-66.09301658137598,10.994802856445313
Qwen2.5-3B-Instruct,tool_call,21,last,-2.2134765625,-15.441527121115092,14.3345703125
Qwen2.5-3B-Instruct,tool_call,21,first,-78.0625,-544.5750957175752,14.3345703125
Qwen2.5-3B-Instruct,tool_call,21,content,6.113671875,42.649843990571306,14.3345703125
Qwen2.5-3B-Instruct,tool_call,21,delimiter,-8.59140625,-59.93487117300015,14.3345703125
Qwen2.5-3B-Instruct,tool_call,21,mean,-2.5283203125,-17.637921872658154,14.3345703125
Qwen2.5-3B-Instruct,tool_call,24,last,-2.5625,-15.881854497034256,16.134765625
Qwen2.5-3B-Instruct,tool_call,24,first,6.54296875,40.55199128434814,16.134765625
Qwen2.5-3B-Instruct,tool_call,24,content,7.296826171875,45.22424645926643,16.134765625
Qwen2.5-3B-Instruct,tool_call,24,delimiter,-0.40426025390625,-2.5055229391114873,16.134765625
Qwen2.5-3B-Instruct,tool_call,24,mean,2.095263671875,12.98601864181092,16.134765625
Qwen2.5-3B-Instruct,tool_call,27,last,-7.378515625,-70.95792637114951,10.3984375
Qwen2.5-3B-Instruct,tool_call,27,first,-229.875,-2210.668670172802,10.3984375
Qwen2.5-3B-Instruct,tool_call,27,content,0.17099609375,1.6444402704733283,10.3984375
Qwen2.5-3B-Instruct,tool_call,27,delimiter,-25.7953125,-248.06912096168296,10.3984375
Qwen2.5-3B-Instruct,tool_call,27,mean,-14.05078125,-135.12396694214877,10.3984375
Qwen2.5-3B-Instruct,tool_call,30,last,-9.25703125,-40.65952920183927,22.7671875
Qwen2.5-3B-Instruct,tool_call,30,first,-127.625,-560.5655068286322,22.7671875
Qwen2.5-3B-Instruct,tool_call,30,content,5.07333984375,22.283559810582666,22.7671875
Qwen2.5-3B-Instruct,tool_call,30,delimiter,-15.97109375,-70.14961224349736,22.7671875
Qwen2.5-3B-Instruct,tool_call,30,mean,-7.079296875,-31.094296891085033,22.7671875
Qwen2.5-3B-Instruct,tool_call,33,last,2.68515625,4.466188471334268,60.121875
Qwen2.5-3B-Instruct,tool_call,33,first,1.083984375,1.8029783252767815,60.121875
Qwen2.5-3B-Instruct,tool_call,33,content,18.43203125,30.65777847081449,60.121875
Qwen2.5-3B-Instruct,tool_call,33,delimiter,4.558203125,7.581605073028744,60.121875
Qwen2.5-3B-Instruct,tool_call,33,mean,9.160546875,15.236628722906595,60.121875
Qwen2.5-3B-Instruct,tool_call,36,last,-15.48671875,-20.219298245614034,76.59375
Qwen2.5-3B-Instruct,tool_call,36,first,13.4296875,17.533659730722153,76.59375
Qwen2.5-3B-Instruct,tool_call,36,content,34.2796875,44.75520195838433,76.59375
Qwen2.5-3B-Instruct,tool_call,36,delimiter,8.359375,10.91391268869849,76.59375
Qwen2.5-3B-Instruct,tool_call,36,mean,19.925,26.013871889024887,76.59375
Qwen2.5-3B-Instruct,system,0,last,0.004207611083984375,2.7749823890510212,0.1516265869140625
Qwen2.5-3B-Instruct,system,0,first,0.00865936279296875,5.710979168763208,0.1516265869140625
Qwen2.5-3B-Instruct,system,0,content,-0.008617007732391357,-5.683045373352118,0.1516265869140625
Qwen2.5-3B-Instruct,system,0,delimiter,-0.006748199462890625,-4.450538391868773,0.1516265869140625
Qwen2.5-3B-Instruct,system,0,mean,0.0027251958847045897,1.7973074116936698,0.1516265869140625
Qwen2.5-3B-Instruct,system,3,last,1.1387939453125,24.586621125149563,4.6317626953125
Qwen2.5-3B-Instruct,system,3,first,30.828125,665.5808388283601,4.6317626953125
Qwen2.5-3B-Instruct,system,3,content,0.0032794952392578127,0.07080447455947543,4.6317626953125
Qwen2.5-3B-Instruct,system,3,delimiter,10.60703125,229.00636210777105,4.6317626953125
Qwen2.5-3B-Instruct,system,3,mean,2.92939453125,63.24578187510871,4.6317626953125
Qwen2.5-3B-Instruct,system,6,last,-0.85928955078125,-18.937103195953945,4.53759765625
Qwen2.5-3B-Instruct,system,6,first,9.734375,214.52706338103948,4.53759765625
Qwen2.5-3B-Instruct,system,6,content,-0.833685302734375,-18.372834391477458,4.53759765625
Qwen2.5-3B-Instruct,system,6,delimiter,2.6302734375,57.96621112665448,4.53759765625
Qwen2.5-3B-Instruct,system,6,mean,0.58734130859375,12.94388249219843,4.53759765625
Qwen2.5-3B-Instruct,system,9,last,-0.70679931640625,-10.573980057708464,6.684326171875
Qwen2.5-3B-Instruct,system,9,first,34.625,518.0028488987911,6.684326171875
Qwen2.5-3B-Instruct,system,9,content,-0.048046875,-0.7187990795865444,6.684326171875
Qwen2.5-3B-Instruct,system,9,delimiter,10.94296875,163.7108732970525,6.684326171875
Qwen2.5-3B-Instruct,system,9,mean,3.1693359375,47.414441725409986,6.684326171875
Qwen2.5-3B-Instruct,system,12,last,-1.6529296875,-17.74008124057941,9.317486572265626
Qwen2.5-3B-Instruct,system,12,first,-145.0,-1556.2136728117873,9.317486572265626
Qwen2.5-3B-Instruct,system,12,content,-1.9068603515625,-20.465394146512097,9.317486572265626
Qwen2.5-3B-Instruct,system,12,delimiter,-50.315625,-540.0128522832455,9.317486572265626
Qwen2.5-3B-Instruct,system,12,mean,-10.92578125,-117.26103563724593,9.317486572265626
Qwen2.5-3B-Instruct,system,15,last,0.40537109375,3.927561051765085,10.32119140625
Qwen2.5-3B-Instruct,system,15,first,-197.375,-1912.3276783771253,10.32119140625
Qwen2.5-3B-Instruct,system,15,content,-1.9366943359375,-18.76425171966808,10.32119140625
Qwen2.5-3B-Instruct,system,15,delimiter,-66.81875,-647.3937685094949,10.32119140625
Qwen2.5-3B-Instruct,system,15,mean,-14.4140625,-139.65502559395964,10.32119140625
Qwen2.5-3B-Instruct,system,18,last,1.249462890625,11.364122730882317,10.994802856445313
Qwen2.5-3B-Instruct,system,18,first,-190.875,-1736.04749891542,10.994802856445313
Qwen2.5-3B-Instruct,system,18,content,-1.0094482421875,-9.181139992844408,10.994802856445313
Qwen2.5-3B-Instruct,system,18,delimiter,-64.5625,-587.2092555270559,10.994802856445313
Qwen2.5-3B-Instruct,system,18,mean,-13.121875,-119.34615992052795,10.994802856445313
Qwen2.5-3B-Instruct,system,21,last,2.14404296875,14.957148501900727,14.3345703125
Qwen2.5-3B-Instruct,system,21,first,-88.9375,-620.4406414780701,14.3345703125
Qwen2.5-3B-Instruct,system,21,content,0.00927734375,0.06472006867139918,14.3345703125
Qwen2.5-3B-Instruct,system,21,delimiter,-30.2328125,-210.90839725859416,14.3345703125
Qwen2.5-3B-Instruct,system,21,mean,-4.2921875,-29.942910086793017,14.3345703125
Qwen2.5-3B-Instruct,system,24,last,1.97744140625,12.255780171892024,16.134765625
Qwen2.5-3B-Instruct,system,24,first,8.609375,53.35915748698705,16.134765625
Qwen2.5-3B-Instruct,system,24,content,1.1454376220703124,7.099189716741313,16.134765625
Qwen2.5-3B-Instruct,system,24,delimiter,2.628125,16.288584917080257,16.134765625
Qwen2.5-3B-Instruct,system,24,mean,3.95693359375,24.524270669410484,16.134765625
Qwen2.5-3B-Instruct,system,27,last,-5.46171875,-52.5244177310293,10.3984375
Qwen2.5-3B-Instruct,system,27,first,-264.0,-2538.8429752066118,10.3984375
Qwen2.5-3B-Instruct,system,27,content,-6.127001953125,-58.9223328324568,10.3984375
Qwen2.5-3B-Instruct,system,27,delimiter,-93.2125,-896.4087152516905,10.3984375
Qwen2.5-3B-Instruct,system,27,mean,-22.0296875,-211.8557475582269,10.3984375
Qwen2.5-3B-Instruct,system,30,last,-9.63984375,-42.340951204447194,22.7671875
Qwen2.5-3B-Instruct,system,30,first,-146.375,-642.9208702216732,22.7671875
Qwen2.5-3B-Instruct,system,30,content,-2.708056640625,-11.894559398805848,22.7671875
Qwen2.5-3B-Instruct,system,30,delimiter,-54.153125,-237.8560153730012,22.7671875
Qwen2.5-3B-Instruct,system,30,mean,-10.027734375,-44.044677784640726,22.7671875
Qwen2.5-3B-Instruct,system,33,last,4.644921875,7.7258433390508845,60.121875
Qwen2.5-3B-Instruct,system,33,first,3.017578125,5.019101824419148,60.121875
Qwen2.5-3B-Instruct,system,33,content,11.80186767578125,19.62990621264099,60.121875
Qwen2.5-3B-Instruct,system,33,delimiter,4.69140625,7.803160247414106,60.121875
Qwen2.5-3B-Instruct,system,33,mean,15.76875,26.227974426945266,60.121875
Qwen2.5-3B-Instruct,system,36,last,-15.965625,-20.84455324357405,76.59375
Qwen2.5-3B-Instruct,system,36,first,11.10078125,14.493064055487556,76.59375
Qwen2.5-3B-Instruct,system,36,content,39.68125,51.80742554059567,76.59375
Qwen2.5-3B-Instruct,system,36,delimiter,8.8609375,11.5687474500204,76.59375
Qwen2.5-3B-Instruct,system,36,mean,32.1328125,41.952264381884945,76.59375
